combo_id,status,profit,prices
19810,Optimal,5236.150066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 6.8, ""2-Online"": 20.67}"
19811,Optimal,5004.230066666664,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 6.8, ""2-Online"": 24.55}"
19812,Optimal,5059.772066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 8.63, ""2-Online"": 5.16}"
19813,Optimal,5109.378066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 8.63, ""2-Online"": 9.04}"
19814,Optimal,5318.788066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 8.63, ""2-Online"": 12.92}"
19815,Optimal,5385.1874,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 8.63, ""2-Online"": 16.79}"
19816,Optimal,5291.702066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 8.63, ""2-Online"": 20.67}"
19817,Optimal,5055.212066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 8.63, ""2-Online"": 24.55}"
19818,Optimal,5100.600066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 10.46, ""2-Online"": 5.16}"
19819,Optimal,5177.658066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 10.46, ""2-Online"": 9.04}"
19820,Optimal,5375.672733333332,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 10.46, ""2-Online"": 12.92}"
19821,Optimal,5435.756066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 10.46, ""2-Online"": 16.79}"
19822,Optimal,5324.990066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 10.46, ""2-Online"": 20.67}"
19823,Optimal,5100.390066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 10.46, ""2-Online"": 24.55}"
19824,Optimal,5088.910066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 12.29, ""2-Online"": 5.16}"
19825,Optimal,5166.202733333333,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 12.29, ""2-Online"": 9.04}"
19826,Optimal,5368.016066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 12.29, ""2-Online"": 12.92}"
19827,Optimal,5395.410066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 12.29, ""2-Online"": 16.79}"
19828,Optimal,5309.850066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 12.29, ""2-Online"": 20.67}"
19829,Optimal,5088.910066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 12.29, ""2-Online"": 24.55}"
19830,Optimal,5000.550066666664,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 14.13, ""2-Online"": 5.16}"
19831,Optimal,5083.081400000001,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 14.13, ""2-Online"": 9.04}"
19832,Optimal,5257.810066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 14.13, ""2-Online"": 12.92}"
19833,Optimal,5308.810066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 14.13, ""2-Online"": 16.79}"
19834,Optimal,5236.150066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 14.13, ""2-Online"": 20.67}"
19835,Optimal,4886.500066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 27.4, ""2-Supermarket"": 14.13, ""2-Online"": 24.55}"
19836,Optimal,4727.170066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 4.96, ""2-Online"": 5.16}"
19837,Optimal,4808.430066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 4.96, ""2-Online"": 9.04}"
19838,Optimal,5001.440066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 4.96, ""2-Online"": 12.92}"
19839,Optimal,5048.530066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 4.96, ""2-Online"": 16.79}"
19840,Optimal,4940.980066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 4.96, ""2-Online"": 20.67}"
19841,Optimal,4727.170066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 4.96, ""2-Online"": 24.55}"
19842,Optimal,4727.170066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 6.8, ""2-Online"": 5.16}"
19843,Optimal,4808.430066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 6.8, ""2-Online"": 9.04}"
19844,Optimal,5003.280066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 6.8, ""2-Online"": 12.92}"
19845,Optimal,5054.050066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 6.8, ""2-Online"": 16.79}"
19846,Optimal,4952.020066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 6.8, ""2-Online"": 20.67}"
19847,Optimal,4727.170066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 6.8, ""2-Online"": 24.55}"
19848,Optimal,4780.160066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 8.63, ""2-Online"": 5.16}"
19849,Optimal,4843.798066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 8.63, ""2-Online"": 9.04}"
19850,Optimal,5048.582733333332,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 8.63, ""2-Online"": 12.92}"
19851,Optimal,5102.466066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 8.63, ""2-Online"": 16.79}"
19852,Optimal,5006.430066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 8.63, ""2-Online"": 20.67}"
19853,Optimal,4780.160066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 8.63, ""2-Online"": 24.55}"
19854,Optimal,4827.220066666664,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 10.46, ""2-Online"": 5.16}"
19855,Optimal,4906.832733333333,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 10.46, ""2-Online"": 9.04}"
19856,Optimal,5093.286066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 10.46, ""2-Online"": 12.92}"
19857,Optimal,5151.8800666666675,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 10.46, ""2-Online"": 16.79}"
19858,Optimal,5062.820066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 10.46, ""2-Online"": 20.67}"
19859,Optimal,4816.010066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 10.46, ""2-Online"": 24.55}"
19860,Optimal,4801.070066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 12.29, ""2-Online"": 5.16}"
19861,Optimal,4885.9914,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 12.29, ""2-Online"": 9.04}"
19862,Optimal,5080.480066666668,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 12.29, ""2-Online"": 12.92}"
19863,Optimal,5144.220066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 12.29, ""2-Online"": 16.79}"
19864,Optimal,5021.810066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 12.29, ""2-Online"": 20.67}"
19865,Optimal,4800.870066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 12.29, ""2-Online"": 24.55}"
19866,Optimal,4727.170066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 5.16}"
19867,Optimal,4808.430066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 9.04}"
19868,Optimal,4968.910066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 12.92}"
19869,Optimal,5012.1700666666675,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 16.79}"
19870,Optimal,4931.750066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 20.67}"
19871,Optimal,4727.170066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 10.65, ""2-Local"": 33.05, ""2-Supermarket"": 14.13, ""2-Online"": 24.55}"
19872,Optimal,4839.697399999998,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 5.16}"
19873,Optimal,4932.817399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 9.04}"
19874,Optimal,5130.886733333331,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 12.92}"
19875,Optimal,5180.706066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 16.79}"
19876,Optimal,5085.125399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 20.67}"
19877,Optimal,4839.697399999998,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 4.96, ""2-Online"": 24.55}"
19878,Optimal,4861.860066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 5.16}"
19879,Optimal,4932.817399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 9.04}"
19880,Optimal,5132.726733333331,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 12.92}"
19881,Optimal,5186.226066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 16.79}"
19882,Optimal,5096.165399999998,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 20.67}"
19883,Optimal,4861.860066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 6.8, ""2-Online"": 24.55}"
19884,Optimal,4914.526733333331,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 5.16}"
19885,Optimal,4932.817399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 9.04}"
19886,Optimal,5142.647399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 12.92}"
19887,Optimal,5217.273399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 16.79}"
19888,Optimal,5135.873399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 20.67}"
19889,Optimal,4914.526733333331,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 8.63, ""2-Online"": 24.55}"
19890,Optimal,4959.396066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 5.16}"
19891,Optimal,4999.433399999998,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 9.04}"
19892,Optimal,5199.3534,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 12.92}"
19893,Optimal,5281.323399999998,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 16.79}"
19894,Optimal,5197.186733333331,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 20.67}"
19895,Optimal,4959.396066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 10.46, ""2-Online"": 24.55}"
19896,Optimal,4949.700066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 5.16}"
19897,Optimal,4998.698066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 9.04}"
19898,Optimal,5204.867399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 12.92}"
19899,Optimal,5278.586733333332,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 16.79}"
19900,Optimal,5168.846066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 20.67}"
19901,Optimal,4949.700066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 12.29, ""2-Online"": 24.55}"
19902,Optimal,4839.697399999998,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 5.16}"
19903,Optimal,4932.817399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 9.04}"
19904,Optimal,5130.886733333331,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 12.92}"
19905,Optimal,5180.706066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 16.79}"
19906,Optimal,5085.125399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 20.67}"
19907,Optimal,4839.697399999998,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 4.76, ""2-Supermarket"": 14.13, ""2-Online"": 24.55}"
19908,Optimal,5035.9427333333315,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 5.16}"
19909,Optimal,5050.984066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 9.04}"
19910,Optimal,5259.248066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 12.92}"
19911,Optimal,5331.3193999999985,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 16.79}"
19912,Optimal,5243.333399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 20.67}"
19913,Optimal,5035.9427333333315,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 4.96, ""2-Online"": 24.55}"
19914,Optimal,5035.9427333333315,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 5.16}"
19915,Optimal,5050.984066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 9.04}"
19916,Optimal,5259.248066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 12.92}"
19917,Optimal,5331.3193999999985,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 16.79}"
19918,Optimal,5243.423399999998,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 20.67}"
19919,Optimal,5035.9427333333315,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 6.8, ""2-Online"": 24.55}"
19920,Optimal,5051.088733333332,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 5.16}"
19921,Optimal,5053.399399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 9.04}"
19922,Optimal,5259.248066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 12.92}"
19923,Optimal,5336.054066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 16.79}"
19924,Optimal,5261.0594,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 20.67}"
19925,Optimal,5051.088733333332,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 8.63, ""2-Online"": 24.55}"
19926,Optimal,5118.798733333333,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 5.16}"
19927,Optimal,5118.798733333333,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 9.04}"
19928,Optimal,5310.918066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 12.92}"
19929,Optimal,5384.6534,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 16.79}"
19930,Optimal,5319.518733333333,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 20.67}"
19931,Optimal,5118.798733333333,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 10.46, ""2-Online"": 24.55}"
19932,Optimal,5097.9933999999985,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 5.16}"
19933,Optimal,5121.2594,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 9.04}"
19934,Optimal,5314.078066666666,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 12.92}"
19935,Optimal,5398.403400000002,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 16.79}"
19936,Optimal,5330.599399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 20.67}"
19937,Optimal,5097.763400000001,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 12.29, ""2-Online"": 24.55}"
19938,Optimal,5035.9427333333315,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 5.16}"
19939,Optimal,5050.984066666667,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 9.04}"
19940,Optimal,5259.248066666665,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 12.92}"
19941,Optimal,5331.3193999999985,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 16.79}"
19942,Optimal,5243.333399999999,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 20.67}"
19943,Optimal,5035.9427333333315,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 10.42, ""2-Supermarket"": 14.13, ""2-Online"": 24.55}"
19944,Optimal,5239.9174,"{""1-Local"": 16.58, ""1-Supermarket"": 12.44, ""1-Online"": 14.28, ""2-Local"": 16.08, ""2-Supermarket"": 4.96, ""2-Online"": 5.16}"
